time,tl1,tl2,sc,reward
44963,0.5,0.5,13.135793206562818,-4.59993234525336
44964,0.5,0.5,12.995651898553307,-4.385598580062343
44965,0.15,0.15,14.271459066312763,-5.446104304052652
44966,0.85,0.15,13.275808146058388,-4.785091189919686
44967,0.15,0.5,14.567070091449,-4.8508071976734914
44968,0.15,0.85,12.92446288312067,-4.904949638480481
44969,0.5,0.85,12.62559515413249,-4.3013636636329675
44970,0.5,0.85,12.499534696309137,-4.139922353860424
44971,0.5,0.85,12.49754829887587,-4.071933117499879
44972,0.15,0.15,14.402508844037172,-5.3531575646343885
44973,0.5,0.15,13.627812041834936,-5.0679975601562015
44974,0.85,0.15,12.921913973271268,-5.1849083423881295
44975,0.85,0.85,12.576855352882863,-4.031610687362541
44976,0.5,0.85,12.57273941297426,-3.819425670176919
44977,0.85,0.15,13.745631644437879,-4.1877622161874335
44978,0.15,0.5,14.605796647924143,-4.7760684891653815
44979,0.15,0.5,13.558301243076153,-4.999721213792766
44980,0.5,0.5,13.112711108773016,-4.501009069011352
44981,0.85,0.85,12.185944339855464,-3.9380248132855016
44982,0.85,0.85,12.139472557024138,-3.5870777854966027
44983,0.15,0.85,13.230357867753305,-4.435262647783647
44984,0.5,0.85,12.663760139350458,-4.205268872138137
44985,0.5,0.85,12.502207369127213,-4.2032025036059455
44986,0.15,0.5,13.534971969490936,-4.973964792411577
44987,0.5,0.15,13.980704129106005,-4.8459599656114385
44988,0.15,0.85,13.921709956530522,-4.689268344536926
44989,0.15,0.85,12.875845575217117,-5.093399655952115
44990,0.85,0.85,12.507835127909516,-3.9146283447662418
44991,0.85,0.85,12.15693703845358,-3.7040601280929017
44992,0.15,0.15,14.322342656525459,-5.306684194925257
44993,0.5,0.5,13.000598062365407,-4.484521856304351
44994,0.5,0.5,12.992684200266044,-4.435060218183347
44995,0.15,0.5,13.630258039891636,-4.92746978448478
44996,0.15,0.85,12.90327232171409,-5.009834287655416
44997,0.15,0.5,13.63528422506922,-5.172605918437078
44998,0.5,0.5,13.100180827115693,-4.566957919839357
44999,0.15,0.85,13.322931451414366,-4.703123658269929
45000,0.5,0.5,13.386069095455097,-4.35262415464834
45001,0.85,0.15,13.147672935165744,-4.8209049191897
45002,0.15,0.85,14.621874637665757,-4.325264921338497
45003,0.85,0.85,12.545201243286298,-3.6338707225351223
45004,0.5,0.85,12.615215302789064,-3.978640827752576
45005,0.15,0.15,14.428171182388306,-5.341539222207105
45006,0.5,0.15,13.632966106581332,-5.107721457717767
45007,0.85,0.85,12.40682684666217,-4.26557537255514
45008,0.15,0.5,13.666251651130462,-4.758836453679075
45009,0.5,0.5,13.146674766949438,-4.352624154648341
45010,0.85,0.15,13.219909299665783,-4.750395946302532
45011,0.15,0.15,14.796788113795357,-5.585524413180044
45012,0.85,0.5,12.640700956612058,-4.178059233883882
45013,0.85,0.85,12.261525239277427,-3.8444389392084615
45014,0.5,0.15,13.691952595677275,-4.723821642732532
45015,0.15,0.5,13.943406319572741,-4.874225304410418
45016,0.85,0.5,12.958647647338832,-4.000290495069033
45017,0.15,0.15,14.411063828415632,-5.5041960161890655
45018,0.85,0.85,12.209545191939771,-4.008214218843281
45019,0.5,0.15,13.660139027908897,-4.780192536665795
45020,0.5,0.5,13.091937220762194,-4.501009069011352
45021,0.5,0.5,12.997630364078145,-4.35262415464834
45022,0.15,0.85,13.195736447894937,-4.668747981982164
45023,0.85,0.15,14.56441678041762,-4.068542902285414
45024,0.85,0.15,12.91922054478973,-5.58424614386249
45025,0.85,0.5,12.620145465686658,-4.456029518258294
45026,0.85,0.15,12.969853559839278,-4.763931692706145
45027,0.15,0.5,14.447220650387854,-4.733835674186025
45028,0.5,0.85,12.536795758637432,-4.185154256360487
45029,0.85,0.15,13.654546748157902,-4.351537495822253
45030,0.85,0.85,12.696862558263927,-4.19538596699736
45031,0.5,0.85,12.584159189982511,-3.8241347567919437
45032,0.15,0.85,12.949901445663905,-4.705999764234425
45033,0.15,0.85,12.874081012656628,-5.105177782044092
45034,0.15,0.85,12.85631387768694,-5.12809489956927
45035,0.15,0.85,12.854279871747915,-5.186506179035073
45036,0.5,0.85,12.598264400757365,-4.411276966752314
45037,0.85,0.5,12.766804093592047,-4.0152166732375765
45038,0.85,0.85,12.303122410729744,-3.914628344766241
45039,0.85,0.85,12.1386054458297,-3.5402848484580822
45040,0.85,0.85,12.138373078981154,-3.5402848484580822
45041,0.5,0.5,13.012139111260307,-4.187752027578327
45042,0.85,0.15,13.222002666666057,-4.5985585764243835
45043,0.85,0.15,12.873401105165795,-5.373677927189151
45044,0.85,0.15,12.857792524782564,-5.233299116073592
45045,0.5,0.5,13.378484977609878,-4.468034643597349
45046,0.85,0.5,12.608358959776735,-4.006906166551555
45047,0.5,0.5,13.106775712198495,-4.35262415464834
45048,0.15,0.5,13.617932945705949,-4.878327713693165
45049,0.85,0.5,12.89882772645989,-3.9935410229214683
45050,0.5,0.85,12.906478345174804,-4.049911916854731
45051,0.5,0.5,13.137771672087656,-4.204239240285329
45052,0.85,0.85,12.17855476129618,-3.914628344766241
45053,0.5,0.5,13.01114987849789,-4.204239240285329
45054,0.5,0.5,12.995981642807447,-4.303162516527337
45055,0.85,0.85,12.160741447611551,-3.8210424706892017
45056,0.5,0.15,13.670538326434283,-4.73559976882451
45057,0.85,0.85,12.295961488583409,-4.008214218843282
45058,0.5,0.5,13.018404252088967,-4.171264814871327
45059,0.15,0.15,14.293861134730431,-5.376394249488954
45060,0.5,0.85,12.594787537474758,-4.298029844892054
45061,0.15,0.15,14.412287831736684,-5.388012591916237
45062,0.85,0.85,12.243928197567564,-4.148593029958841
45063,0.85,0.5,12.559898732323074,-3.962473182374963
45064,0.15,0.5,13.96181941331215,-4.705591973604713
45065,0.5,0.15,14.111648903121132,-4.674966681943806
45066,0.85,0.85,12.373955197555874,-4.19538596699736
45067,0.15,0.85,13.233533188726724,-4.458499332638213
45068,0.15,0.5,13.710438397235983,-5.067252737376894
45069,0.85,0.5,12.890082004030724,-4.16485387391849
45070,0.85,0.85,12.302646149184717,-3.9380248132855016
45071,0.15,0.5,13.680702945527756,-4.707494213690225
45072,0.5,0.85,12.514374604735952,-4.22016906730703
45073,0.5,0.85,12.500853673325697,-4.139922353860424
45074,0.15,0.5,13.535713677405383,-4.967055536599318
45075,0.15,0.85,12.91234070678338,-5.009674503990722
45076,0.5,0.85,12.607611902317327,-4.3927493685127725
45077,0.5,0.15,13.893133478386027,-4.792108808204799
45078,0.5,0.5,13.16711891070612,-4.649393983374363
45079,0.15,0.85,13.217953319207005,-4.656969855890186
45080,0.15,0.5,13.678643091103151,-5.151569402779747
45081,0.85,0.85,12.337934700125192,-4.148593029958841
45082,0.85,0.5,12.540206645483025,-4.035491072679921
45083,0.15,0.15,14.405818928889063,-5.399630934343519
45084,0.15,0.85,13.16454396706827,-4.77411198215118
45085,0.85,0.85,12.547319273974551,-3.8210424706892017
45086,0.5,0.5,13.003895504906808,-4.286675303820335
45087,0.85,0.85,12.162198609744358,-3.8210424706892017
45088,0.5,0.85,12.576452950569308,-3.9039021192444663
45089,0.85,0.15,13.744116118829833,-4.222777027133977
45090,0.15,0.85,14.621874637665757,-4.325264921338497
45091,0.85,0.15,14.566070752685754,-3.975116811873069
45092,0.85,0.85,12.780827935821236,-4.31236830959366
45093,0.15,0.85,13.214678428739166,-4.423644305356364
45094,0.15,0.15,14.898802814784105,-5.353157564634388
45095,0.15,0.5,13.655944379561138,-5.1899977375880795
45096,0.5,0.85,12.52465958406171,-4.402780693401946
45097,0.85,0.85,12.216747349663418,-3.797646002169942
45098,0.5,0.5,13.01114987849789,-4.204239240285329
45099,0.5,0.5,12.996311387061589,-4.319649729234338
45100,0.85,0.15,13.222002666666057,-4.5985585764243835
45101,0.5,0.85,13.399610091232091,-4.036546773224644
45102,0.15,0.5,13.582194391932681,-4.880229953778677
45103,0.5,0.85,12.510301356130777,-4.259892964868596
45104,0.85,0.85,12.22430870847905,-3.774249533650682
45105,0.85,0.15,13.180319355898716,-4.4822153684868615
45106,0.15,0.15,14.76732207553136,-5.5274327010436295
45107,0.5,0.5,13.004554993415088,-4.435060218183347
45108,0.85,0.5,12.577860205746516,-4.194866013920272
45109,0.15,0.85,13.748023011723532,-4.409469424293973
45110,0.85,0.85,12.602219524732867,-3.7040601280929017
45111,0.5,0.5,13.002576527890248,-4.286675303820335
45112,0.85,0.85,12.156950727552514,-3.797646002169942
45113,0.15,0.85,13.231554723201885,-4.458499332638213
45114,0.15,0.85,12.88131597912147,-5.070162971097549
45115,0.5,0.85,12.598264400757365,-4.411276966752314
45116,0.15,0.5,13.528325498168325,-5.0114885207759094
45117,0.15,0.15,14.394528794248384,-5.492577673761781
45118,0.5,0.85,12.669553965098226,-4.485670124931383
45119,0.85,0.15,13.61622407552996,-4.3983304328607735
45120,0.15,0.5,14.612081629500315,-4.804174044299666
45121,0.85,0.85,12.306769417527732,-3.750853065131422
45122,0.5,0.15,13.63230335815334,-4.831694560319339
45123,0.5,0.85,12.881762741695077,-4.1483666612114884
45124,0.5,0.15,13.980148032643369,-4.67261754819071
45125,0.5,0.85,12.944541436264538,-4.232843110279036
45126,0.85,0.85,12.231476844909785,-3.6806636595736424
45127,0.5,0.5,13.006863203194069,-4.22072645299233
45128,0.85,0.15,13.217979579758476,-4.586940233997101
45129,0.85,0.85,12.622554161334232,-4.10180009292032
45130,0.85,0.85,12.14256237687938,-3.5402848484580822
45131,0.15,0.85,13.244654331960135,-4.388469710745127
45132,0.85,0.5,13.344822629341099,-3.7009901107075525
45133,0.5,0.85,12.940075322092861,-4.084926727801273
45134,0.5,0.5,13.108424433469196,-4.204239240285329
45135,0.15,0.15,14.262105266966927,-5.469340988907216
45136,0.5,0.85,12.608640422872442,-4.3544007388253165
45137,0.15,0.85,12.963052965297926,-4.787328161225405
45138,0.85,0.15,14.458244885448115,-4.127113965415911
45139,0.5,0.5,13.589851044513633,-4.698855621495367
45140,0.85,0.15,13.248547020992596,-4.586780450332406
45141,0.15,0.15,14.763158826753653,-5.562287728325479
45142,0.15,0.85,13.146418134015828,-4.750875297296615
45143,0.85,0.85,12.56050904414015,-3.8210424706892017
45144,0.15,0.85,13.31635137436798,-4.469638324071412
45145,0.5,0.5,13.45432615606208,-4.270188091113333
45146,0.85,0.85,12.206907237906652,-4.008214218843281
45147,0.5,0.85,12.59205874376378,-3.892123993152489
45148,0.5,0.5,13.105456735181935,-4.204239240285329
45149,0.15,0.85,13.245205243332068,-4.680206540744752
45150,0.5,0.85,12.622187681835777,-4.308272919445226
45151,0.15,0.15,14.34447943209622,-5.434485961625367
45152,0.5,0.85,12.65571130001958,-4.424430360718402
45153,0.5,0.5,13.06324947065201,-4.336136941941339
45154,0.85,0.5,12.577200717238236,-4.171469545401012
45155,0.15,0.15,14.39418902354494,-5.434485961625368
45156,0.15,0.85,13.139236671916091,-4.774271765815874
45157,0.5,0.85,12.64584917576671,-4.313141789724944
45158,0.85,0.85,12.225524219164324,-3.797646002169942
45159,0.85,0.85,12.141853097625432,-3.6104742540158625
45160,0.15,0.15,14.334758032613042,-5.283447510070692
45161,0.5,0.5,13.000598062365407,-4.484521856304351
45162,0.15,0.15,14.260977849088263,-5.469340988907217
45163,0.5,0.85,12.59555313987026,-4.366178864917294
45164,0.85,0.85,12.234869288693606,-3.774249533650682
45165,0.85,0.5,12.561877197847913,-3.939076713855703
45166,0.85,0.15,12.946957065229437,-4.81088441340936
45167,0.15,0.85,14.396686834637588,-4.244096308012211
45168,0.85,0.85,12.596029004850976,-3.610474254015862
45169,0.15,0.85,13.257428509783935,-4.504972702347343
45170,0.5,0.15,14.6581790776033,-4.516209237144565
45171,0.5,0.5,13.18228714639656,-4.665881196081364
45172,0.5,0.15,13.633422805573453,-4.899364229350496
45173,0.15,0.5,14.017396160839052,-4.906880162495032
45174,0.85,0.85,12.309491017889693,-3.891231876246981
45175,0.85,0.5,12.549355437146964,-3.9907385211739417
45176,0.15,0.5,13.956795712841965,-4.74531587116628
45177,0.15,0.85,12.91652826120451,-4.869775043869245
45178,0.5,0.5,13.390026026504774,-4.402085792769344
45179,0.15,0.85,13.324562313642659,-4.738138469216471
45180,0.85,0.15,14.452149021796856,-4.115495622988628
45181,0.85,0.5,12.77507687210225,-4.763800192970489
45182,0.15,0.85,13.700827932844906,-4.339599586065582
45183,0.15,0.15,14.912317947162808,-5.341539222207105
45184,0.15,0.85,13.303052965307135,-4.971943370744377
45185,0.85,0.15,14.44926863596929,-4.173906902454431
45186,0.85,0.85,12.822324448155952,-4.35916124663218
45187,0.85,0.5,12.585969098524746,-3.882546036257746
45188,0.15,0.85,13.695474488120581,-4.362996054584842
45189,0.5,0.5,13.499830863133406,-4.270188091113333
45190,0.85,0.85,12.20952355741196,-4.031610687362541
45191,0.15,0.15,14.312932590762493,-5.329920879779823
45192,0.85,0.15,13.268998753169448,-4.7500763789731435
45193,0.5,0.5,13.495544187829585,-4.632906770667361
45194,0.15,0.15,14.29295208789587,-5.399630934343519
45195,0.85,0.5,12.644346682434362,-4.309488403654643
45196,0.85,0.85,12.279018093306902,-3.9146283447662418
45197,0.5,0.5,13.024339648663489,-4.138290389457324
45198,0.5,0.15,13.658953461223323,-4.836243863269668
45199,0.5,0.5,13.101829548386394,-4.550470707132357
45200,0.5,0.15,13.647640154010231,-4.892454973538237
45201,0.85,0.85,12.345071916572206,-4.125196561439581
45202,0.5,0.5,13.012798599768587,-4.187752027578327
45203,0.5,0.15,13.657304739952624,-4.836243863269668
45204,0.15,0.15,14.383898955206421,-5.550669385898196
45205,0.15,0.85,13.19609215266011,-4.808967009433029
45206,0.5,0.15,14.558039188020071,-4.591107729317369
45207,0.85,0.85,12.435982048216719,-4.2889718410744
45208,0.5,0.85,12.578588256447087,-3.8640184380182054
45209,0.5,0.5,13.105126990927795,-4.220726452992331
45210,0.5,0.5,12.993343688774326,-4.369111367355341
45211,0.85,0.85,12.164572975381239,-3.8444389392084615
45212,0.85,0.5,12.57492635086659,-3.8709276938304633
45213,0.5,0.15,13.542812920098951,-4.9458592372772925
45214,0.85,0.85,12.251895639418446,-3.938024813285501
45215,0.85,0.15,13.233655310294708,-4.435262647783647
45216,0.5,0.85,13.338091559021457,-4.0084412180903595
45217,0.85,0.5,12.892382083270633,-3.754238935563901
45218,0.5,0.15,13.531229369272271,-5.037244942157099
45219,0.15,0.85,13.707726835423898,-4.503055298371013
45220,0.5,0.5,13.491587256779905,-4.270188091113333
45221,0.15,0.85,13.290967495648676,-4.738298252881166
45222,0.5,0.15,14.55210379144555,-4.591107729317369
45223,0.15,0.15,14.444713480012672,-5.6784711525983065
45224,0.85,0.15,13.277028228423347,-4.843502469385488
45225,0.85,0.15,12.886359571172203,-5.478882143693474
45226,0.5,0.5,13.380463443134717,-4.501009069011352
45227,0.85,0.85,12.157223082601593,-3.7040601280929026
45228,0.5,0.85,12.58106937012727,-3.9039021192444663
45229,0.15,0.85,12.946247566409467,-4.764411043700228
45230,0.85,0.5,13.347772362415252,-3.8440376229055966
45231,0.85,0.85,12.333720568842018,-4.008214218843281
45232,0.85,0.15,13.230392586538263,-4.446880990210929
45233,0.5,0.5,13.4157460783277,-4.517496281718353
45234,0.85,0.15,13.278431938154556,-4.551605855721169
45235,0.85,0.5,12.651300177442518,-4.570971475322053
45236,0.5,0.5,13.070174099988954,-4.303162516527337
45237,0.15,0.5,13.605119385380323,-4.87361862707814
45238,0.85,0.15,13.84323924673348,-4.374135046018042
45239,0.15,0.15,14.838058425063629,-5.631997782889176
45240,0.85,0.85,12.196106861890824,-3.9614212818047614
45241,0.5,0.5,13.00422524916095,-4.253700878406333
45242,0.85,0.5,12.587226236430789,-4.058567973869793
45243,0.5,0.5,13.106445967944355,-4.369111367355341
45244,0.15,0.85,13.192207550909208,-4.587100017661795
45245,0.85,0.5,13.344452637913353,-3.7807574731600755
45246,0.5,0.85,12.915381440036583,-4.049911916854731
45247,0.15,0.5,13.560175042381513,-4.901426253100703
45248,0.5,0.5,13.103808013911234,-4.402085792769344
45249,0.5,0.5,12.996970875569868,-4.468034643597349
45250,0.15,0.85,13.246488920894638,-4.656810072225492
45251,0.85,0.5,13.36030264407257,-3.797244685867077
45252,0.5,0.15,13.52866846564583,-5.109943265132668
45253,0.5,0.85,12.851736381877622,-4.136748318784206
45254,0.85,0.5,12.826036541944447,-3.8341660816811176
45255,0.85,0.15,12.925047210836667,-4.92786675600566
45256,0.85,0.5,12.616518278891117,-4.456029518258294
45257,0.15,0.15,14.394455367328124,-5.376394249488954
45258,0.15,0.15,14.271394588882151,-5.469340988907216
45259,0.5,0.15,13.641577802697732,-5.077575517050943
45260,0.15,0.85,13.84768444234106,-4.654413317255078
45261,0.85,0.85,12.577211346179244,-3.797646002169942
45262,0.5,0.85,12.615215302789068,-3.978640827752576
45263,0.5,0.5,13.099191594353275,-4.253700878406333
45264,0.15,0.15,14.258937305611816,-5.4809593313345
45265,0.5,0.5,13.007852435956487,-4.566957919839357
45266,0.15,0.85,13.228271769191085,-4.738617820210554
45267,0.15,0.85,12.883054292080175,-5.1169559081360685
45268,0.15,0.15,14.740325468583404,-5.457722646479933
45269,0.85,0.5,12.665702932410513,-4.513935463730362
45270,0.15,0.5,14.049347160120284,-4.7875486861456364
45271,0.15,0.5,13.54476462150355,-5.037404725821792
45272,0.5,0.85,12.527203814210097,-4.396031221254382
45273,0.85,0.5,12.782440589531134,-3.970464121731596
45274,0.5,0.15,13.531364962700087,-5.041954028772123
45275,0.5,0.85,12.88077350893266,-4.1483666612114884
45276,0.85,0.5,12.853487476862888,-3.829297211401399
45277,0.5,0.15,13.523793990977975,-5.058441241479124
45278,0.15,0.5,13.945949208783633,-4.857738091703417
45279,0.5,0.5,13.144036812916319,-4.369111367355342
45280,0.85,0.85,12.19693627500919,-3.984817750324021
45281,0.15,0.85,13.263958366081383,-4.434943080454258
45282,0.5,0.15,14.617393566397642,-4.523118492956824
45283,0.5,0.15,13.538032380960916,-5.348606217831457
45284,0.15,0.15,14.377387815154707,-5.585524413180044
45285,0.15,0.85,13.208679435062884,-4.832203694287594
45286,0.85,0.15,14.46633573106882,-4.150510433935171
45287,0.85,0.5,12.758961883979183,-4.758931322690771
45288,0.15,0.15,14.396508553115059,-5.411249276770802
45289,0.15,0.85,13.171065940659723,-4.750715513631921
45290,0.85,0.5,13.372333904298351,-3.8605248356125976
45291,0.85,0.85,12.33104789602394,-3.984817750324021
45292,0.5,0.85,12.576280046668108,-3.8874149065374652
45293,0.5,0.5,13.108424433469196,-4.220726452992331
45294,0.5,0.5,12.992684200266046,-4.418573005476345
45295,0.5,0.15,13.626995896804225,-4.932338654764498
45296,0.85,0.85,12.341187014780868,-4.101800092920321
45297,0.5,0.15,13.6675307035263,-4.752086981531511
45298,0.5,0.5,13.104467502419515,-4.48452185630435
45299,0.85,0.5,12.588215469193209,-4.081964442389053
45300,0.5,0.85,12.861920740689435,-3.981922680494185
45301,0.85,0.85,12.255631082564832,-3.610474254015863
45302,0.85,0.15,13.19678718393839,-4.505452053341426
45303,0.5,0.15,13.655358814500655,-5.303715520878449
45304,0.15,0.15,14.373463337985513,-5.492577673761782
45305,0.85,0.5,12.638367066950641,-4.246208253909122
45306,0.85,0.85,12.279018093306902,-3.9146283447662418
45307,0.15,0.5,13.656459163113748,-4.754127367064051
45308,0.85,0.5,12.926093061679593,-3.9019955343769683
45309,0.85,0.5,12.512871629537997,-4.2949077758151395
45310,0.85,0.15,12.957029475916798,-4.775709818798123
45311,0.5,0.85,13.28758020600269,-3.9569391944368157
45312,0.5,0.85,12.520672163519276,-4.041946960497748
45313,0.5,0.5,13.095894151811876,-4.270188091113335
45314,0.85,0.85,12.178322394447635,-3.914628344766241
45315,0.5,0.85,12.58943944496735,-3.875636780445488
45316,0.5,0.85,12.504353899628645,-4.032209219938312
45317,0.5,0.5,13.097872617336714,-4.253700878406333
45318,0.85,0.5,12.587316890754611,-4.166600675121293
45319,0.85,0.85,12.264492937564686,-3.8444389392084615
45320,0.85,0.15,13.242779332766583,-4.376851368317844
45321,0.15,0.85,14.415951846503102,-4.290729461386036
45322,0.85,0.85,12.596029004850976,-3.610474254015862
45323,0.5,0.15,13.62594881037764,-4.810498260997313
45324,0.85,0.85,12.314880067672743,-4.078403624401061
45325,0.85,0.5,12.576280046668108,-3.887414906537465
45326,0.15,0.5,13.966745736376735,-4.700723103324994
45327,0.5,0.5,13.183606123413123,-4.336136941941339
45328,0.85,0.5,12.59208427726507,-4.2298808248668145
45329,0.5,0.15,13.528286740884123,-5.025466816065121
45330,0.85,0.5,12.518894962635532,-4.351118886083707
45331,0.85,0.15,12.949130308881298,-4.857517566783185
45332,0.5,0.15,13.623386410296865,-5.233685898985365
45333,0.85,0.15,12.967426325516897,-4.915609278919598
45334,0.85,0.5,12.636649963432102,-4.507691325576532
45335,0.5,0.15,13.544793110682747,-4.9367498122677995
45336,0.5,0.5,13.087320801204235,-4.435060218183347
45337,0.5,0.15,13.652256573568192,-4.880836631110954
45338,0.85,0.5,12.538498405177455,-4.470929713427186
45339,0.5,0.5,13.078747450596595,-4.35262415464834
45340,0.15,0.15,14.286272391718475,-5.399630934343519
45341,0.15,0.85,13.182424597091941,-4.8673782888988315
45342,0.15,0.5,13.673125808980593,-5.1912933003413135
45343,0.85,0.85,12.32855810748425,-4.148593029958841
45344,0.5,0.15,13.602811175601346,-4.862000284650858
45345,0.15,0.85,13.715343488957245,-4.538070109317556
45346,0.85,0.15,14.522097453511,-4.056924559858132
45347,0.5,0.5,13.603040814679234,-4.731830046909369
45348,0.15,0.85,13.165376025362109,-4.6572894232195745
45349,0.15,0.5,13.672557417599714,-5.144660146967488
45350,0.85,0.85,12.31264194546713,-4.101800092920321
45351,0.5,0.85,12.616534279805627,-3.978640827752576
45352,0.15,0.5,13.545780618386212,-4.93424089485001
45353,0.5,0.15,14.015772148608301,-4.794457941957895
45354,0.15,0.85,13.894996119540556,-4.642635191163101
45355,0.5,0.5,13.42102198639394,-4.336136941941339
45356,0.15,0.5,13.67863584807094,-4.969702599464137
45357,0.15,0.15,14.419380832511877,-5.469340988907216
45358,0.15,0.5,13.644998914890943,-5.133786627319511
45359,0.85,0.85,12.295961488583409,-4.008214218843282
45360,0.15,0.85,13.316681118622117,-4.469638324071412
45361,0.15,0.85,12.885719458232188,-5.058544628670266
45362,0.85,0.5,13.23521600626433,-3.928833639302532
45363,0.85,0.5,12.53324602821587,-4.379703792212075
45364,0.5,0.15,13.538928900540618,-4.962346449984294
45365,0.15,0.15,14.373463337985513,-5.492577673761782
45366,0.15,0.5,13.599816366224362,-5.018855489364585
45367,0.15,0.15,14.4221844502752,-5.504196016189065
45368,0.85,0.85,12.289578688214526,-4.26557537255514
45369,0.5,0.85,12.605654849885713,-3.943626016806033
45370,0.85,0.5,12.855795686641867,-3.7825042743628794
45371,0.5,0.5,13.118316761093396,-4.369111367355342
45372,0.85,0.5,12.600774841931514,-4.030302635070814
45373,0.85,0.5,12.498575532135261,-4.175096948471661
45374,0.15,0.15,14.393136390311565,-5.376394249488954
45375,0.5,0.85,12.559631154439712,-4.234909478811227
45376,0.15,0.5,13.541896598827876,-4.973964792411577
45377,0.85,0.15,13.796037398754493,-4.467720920095082
45378,0.5,0.15,13.701360507007978,-5.467799548733826
45379,0.5,0.85,12.830453210382245,-4.141617189063925
45380,0.85,0.85,12.247925752128157,-3.6806636595736424
45381,0.5,0.15,13.661595306951778,-4.763705323958794
45382,0.15,0.85,13.751691990348817,-4.526291983225579
45383,0.85,0.5,13.359950617857935,-3.7573610046408152
45384,0.5,0.5,13.142058347391476,-4.418573005476346
45385,0.15,0.5,13.627587248606417,-4.859800115453623
45386,0.15,0.15,14.435874982968981,-5.434485961625368
45387,0.85,0.15,13.29297765384538,-4.936928559797834
45388,0.85,0.5,12.729944389614861,-4.712138385652251
45389,0.15,0.15,14.389582115007371,-5.388012591916237
45390,0.5,0.85,12.574228758071094,-4.230040608531509
45391,0.85,0.85,12.25051102216321,-3.774249533650682
45392,0.5,0.5,13.007522691702347,-4.22072645299233
45393,0.5,0.15,13.638138915120376,-4.871258674216211
45394,0.5,0.85,12.91142175935457,-4.221224767851752
45395,0.15,0.15,14.418940412730052,-5.364775907061671
45396,0.5,0.5,13.007522691702347,-4.583445132546359
45397,0.5,0.85,12.604671559667842,-4.239458781761557
45398,0.85,0.5,12.799477462382832,-3.885827888999356
45399,0.85,0.5,12.510301356130777,-4.259892964868596
45400,0.15,0.85,13.660327530067212,-4.339759369730276
45401,0.5,0.5,13.496203676337863,-4.220726452992329
45402,0.85,0.85,12.211502022936802,-4.031610687362541
45403,0.85,0.5,12.560558220831354,-3.939076713855703
45404,0.5,0.15,13.535003469286766,-4.9973612609308375
45405,0.85,0.5,12.518894962635532,-4.351118886083707
45406,0.85,0.5,12.50022425340596,-4.198493416990922
45407,0.85,0.85,12.224220615672445,-3.7508530651314222
45408,0.15,0.5,13.68318606937041,-4.7026253434105065
45409,0.5,0.5,13.15887530435262,-4.336136941941339
45410,0.85,0.5,12.576870972984096,-4.194866013920272
45411,0.85,0.5,12.504010409307298,-4.2267587557899
45412,0.85,0.5,12.498696500744092,-4.100198456298857
45413,0.85,0.5,12.497548298875872,-4.0953295860191385
45414,0.85,0.5,12.497548298875873,-4.071933117499879
45415,0.85,0.5,12.497548298875873,-4.071933117499879
45416,0.5,0.85,12.800096358705716,-3.902315101706357
45417,0.85,0.5,12.882338788693932,-3.7377517228568995
45418,0.85,0.15,12.927473402411367,-4.869455476539857
45419,0.5,0.15,13.622067433280305,-5.245304241412648
45420,0.5,0.85,12.817143565325303,-4.061849826611402
45421,0.5,0.85,12.515100556611031,-4.025299964126053
45422,0.15,0.5,13.543802152861371,-4.945859237277293
45423,0.5,0.5,13.109743410485756,-4.451547430890348
45424,0.85,0.5,12.579338670671948,-4.286411502464771
45425,0.5,0.85,12.844032389141056,-3.9867915507739036
45426,0.85,0.15,13.750069286694197,-4.199380558614717
45427,0.5,0.85,13.435361345819041,-4.116314135677166
45428,0.85,0.85,12.248097966005776,-3.610474254015863
45429,0.15,0.85,13.263958366081383,-4.434943080454258
45430,0.15,0.15,14.861685772582964,-5.353157564634387
45431,0.15,0.85,13.294542143833596,-4.960325028317094
45432,0.15,0.15,14.747579842174485,-5.457722646479933
45433,0.85,0.85,12.33312479211051,-4.35916124663218
45434,0.5,0.15,13.62024115548493,-4.843472686411316
45435,0.5,0.5,13.108754177723334,-4.533983494425355
45436,0.15,0.5,13.624619550319157,-4.894655142735472
45437,0.85,0.85,12.309491017889693,-3.891231876246981
45438,0.5,0.15,13.622319310998733,-4.8269854737043145
45439,0.85,0.15,12.931302300852956,-5.056147873699853
45440,0.15,0.85,14.431055801870043,-4.337362614759861
45441,0.15,0.5,13.752274635302786,-5.06254365076187
45442,0.5,0.5,13.126560367446896,-4.533983494425355
45443,0.85,0.85,12.215380749763728,-4.055007155881801
45444,0.85,0.15,13.173916913043737,-4.505611837006121
45445,0.85,0.85,12.580953750760798,-4.055007155881801
45446,0.5,0.5,13.02730734695075,-4.121803176750322
45447,0.85,0.15,13.245249578451197,-4.586780450332406
45448,0.15,0.5,14.594275439776753,-4.7925557018723834
45449,0.5,0.15,14.138460506833228,-4.6961629812658305
45450,0.5,0.15,13.523351660456068,-5.306682151072656
45451,0.5,0.5,13.117327528330977,-4.583445132546358
45452,0.85,0.15,13.246488920894638,-4.6568100722254915
45453,0.5,0.5,13.456634365841062,-4.583445132546358
45454,0.15,0.5,13.625279038827436,-4.871418457880906
45455,0.15,0.85,12.913533955640144,-4.951423008189613
45456,0.15,0.85,12.864964167632866,-5.163269494180506
45457,0.5,0.85,12.599913122028065,-4.411276966752314
45458,0.5,0.5,13.062260237889593,-4.385598580062343
